Stock: AAPL
For: AAPL , 2020-12-01 is already in storage
1609338600000.0 1609362000000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2020-12-31
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1609425000000.0 1609448400000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-04
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1609770600000.0 1609794000000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-05
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1609857000000.0 1609880400000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-06
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1609943400000.0 1609966800000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-07
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1610029800000.0 1610053200000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-08
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1610116200000.0 1610139600000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-11
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1610375400000.0 1610398800000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-12
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1610461800000.0 1610485200000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-13
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1610548200000.0 1610571600000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-14
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1610634600000.0 1610658000000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-15
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1610721000000.0 1610744400000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-19
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1611066600000.0 1611090000000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-20
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1611153000000.0 1611176400000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-21
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1611239400000.0 1611262800000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-22
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1611325800000.0 1611349200000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-25
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1611585000000.0 1611608400000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-26
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1611671400000.0 1611694800000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-27
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1611757800000.0 1611781200000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-28
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1611844200000.0 1611867600000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-01-29
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1611930600000.0 1611954000000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-01
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1612189800000.0 1612213200000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-02
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1612276200000.0 1612299600000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-03
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1612362600000.0 1612386000000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-04
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1612449000000.0 1612472400000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-05
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1612535400000.0 1612558800000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-08
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1612794600000.0 1612818000000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-09
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1612881000000.0 1612904400000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-10
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1612967400000.0 1612990800000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-11
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1613053800000.0 1613077200000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-12
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1613140200000.0 1613163600000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-16
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1613485800000.0 1613509200000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-17
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1613572200000.0 1613595600000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-18
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1613658600000.0 1613682000000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-19
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1613745000000.0 1613768400000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-22
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1614004200000.0 1614027600000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-23
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1614090600000.0 1614114000000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-24
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1614177000000.0 1614200400000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-25
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1614263400000.0 1614286800000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-02-26
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1614349800000.0 1614373200000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-01
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1614609000000.0 1614632400000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-02
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1614695400000.0 1614718800000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-03
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1614781800000.0 1614805200000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-04
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1614868200000.0 1614891600000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-05
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1614954600000.0 1614978000000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-08
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1615213800000.0 1615237200000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-09
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1615300200000.0 1615323600000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-10
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1615386600000.0 1615410000000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-11
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1615473000000.0 1615496400000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-12
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1615559400000.0 1615582800000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-15
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1615815000000.0 1615838400000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-16
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1615901400000.0 1615924800000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-17
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1615987800000.0 1616011200000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-18
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1616074200000.0 1616097600000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-19
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1616160600000.0 1616184000000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-22
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1616419800000.0 1616443200000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-23
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1616506200000.0 1616529600000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-24
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1616592600000.0 1616616000000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-25
    >>>> download... TRUE
       > skip 0 rows
    >>>> download finished...TRUE
1616679000000.0 1616702400000.0
    >>>> download... TRUE
       > skip 25000 rows
    >>>> download finished...TRUE
    >>>> Saving... 
    >>>> Saving Finished... TRUE
Date: 2021-03-26
    >>>> download... TRUE
       > skip 0 rows
